seq,sido_cd,sido_nm,gugun_cd,gugun_nm,code_order,view_yn,store_num,sido,gugun,address,new_img_nm,p_pro_seq,p_view_yn,p_sido_cd,p_gugun_cd,p_store_nm,p_theme_cd,p_wireless_yn,p_smoking_yn,p_book_yn,p_music_yn,p_terrace_yn,p_table_yn,p_takeout_yn,p_parking_yn,p_dollar_assent,p_card_recharge,p_subway_yn,stb_store_file_renew,stb_store_theme_renew,stb_store_time_renew,stb_store_lsm,s_code,s_name,tel,dlvry_call_cntr_phno,fax,sido_code,sido_name,gugun_code,gugun_name,addr,park_info,new_state,theme_state,new_bool,search_text,ins_lat,ins_lng,in_distance,out_distance,all_search_cnt,addr_search_cnt,store_search_cnt,rowCount,store_nm,store_cd,s_biz_code,new_icon,set_user,favorites,map_desc,notice,defaultimage,etcimage,in_biz_cd,in_store_cd,in_favorites,in_user_id,in_biz_cds,in_biz_arr,in_biz_arrdata,in_scodes,in_scode_arr,in_scode_arrdata,disp,set_date,hlytag,hlytag_msg,vSal,istart,iend,open_dt,gold_card,ip_lat,ip_long,espresso,new_store,premiere_food,doro_address,cold_blew,my_siren_order_store_yn,whcroad_yn,skuNo,skuName,skuImgUrl,stock_count,store_area_name,store_area_code,is_open,ev_open_yn,option,gift_stock_yn,lat,lot,t20,t04,t03,t01,t12,t09,t06,t10,p10,p50,p20,p60,p30,p70,p40,p80,t22,t21,p90,p01,t05,t30,t36,t27,t29,t43,t48,z9999,t64,t66,p02
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,791,안국,1522-3232,,02-743-8779,01,서울,0118,종로구,서울특별시 종로구 재동 109,,Y,Z9999@T05@T08@T16@T17@T20@T30@T32@@T36@@T43@T51@T52@@T56@T57@T65@T69@T71@P80@P90,0,,,,0,1.33,-1,-1,-1,30,,0,9979,N,,0,,,/upload/store/2021/11/[9979]_20211112024607_kr73w.jpg,,,,,,0,,,0,,,,,,,,1,60,20140619,0,,,,,,서울특별시 종로구 북촌로 5-1 (재동),,N,,,,,0,,A01,,,,,37.577393946851735,126.98576427427058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2192,충무로,1522-3232,,02-2264-4458,01,서울,0119,중구,서울특별시 중구 필동1가 43-1,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@T36@T51@T52@T56@T57@T64@T65@T69@P80,0,,,,0,1.38,-1,-1,-1,30,,0,4457,N,,0,,,/upload/store/2023/09/[4457]_20230919040518_bjv7s.jpg,,,,,,0,,,0,,,,,,,,1,60,20230922,0,,,,,,서울특별시 중구 충무로 3 (필동1가),,N,,,,,0,,A01,,,,,37.5614959808102,126.992823097196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,487,충정로역,1522-3232,,02-312-8479,01,서울,0111,서대문구,서울특별시 서대문구 충정로3가 95-1,,Y,T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@T51@T52@T56@T57@T64@T65@T69@P80@T09,0,,,,0,1.49,-1,-1,-1,30,,0,9679,N,,0,,,/upload/store/2025/09/9679_20250924022945_5nu6i.JPG,,,,,,0,,,0,,,,,,,,1,60,20120228,0,,,,,,서울특별시 서대문구 충정로 23,,N,WHCROAD,,,,0,,A01,,,,,37.56137,126.963219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,326,충정타워,1522-3232,,02-365-8333,01,서울,0111,서대문구,서울특별시 서대문구 충정로3가 464번지 충정타워 1층,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@@T43@T51@T52@T56@T57@T64@T65@T69@T71@P80@P90@T09,0,,,,0,1.5,-1,-1,-1,30,,0,9533,N,,0,,,/upload/store/2023/06/[9533]_20230615054748_8i6a0.jpg,,,,,,0,,,0,,,,,,,,1,60,20100715,0,,,,,,"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)",,N,WHCROAD,,,,0,,A01,,,,,37.559869,126.96411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1798,서울역사,1522-3232,,02-313-4085,01,서울,0124,용산구,서울특별시 용산구 동자동 43-205 서울역(철도역),,,Z9999@T08@T16@T17@T20@T30@T32@T34@T36@T51@T52@T56@T57@T64@T65@T69@P60@P80@P90,0,,,,0,1.53,-1,-1,-1,30,,0,4080,N,,0,,,/upload/store/2021/04/[4080]_20210421054045_1ylcl.jpg,,,,,,0,,,0,,,,,,,,1,60,20210422,0,,,,,,서울특별시 용산구 한강대로 405 (동자동) 신-101호,,N,WHCROAD,,,,0,,A01,,,,,37.55415699928705,126.97179361292846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,843,북촌로,1522-3232,,02-766-8827,01,서울,0118,종로구,서울특별시 종로구 계동 101-14 1~3층,,Y,T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@@@T43@T51@T52@@T56@T57@T65@T69@T71@P90,0,,,,0,1.56,-1,-1,-1,30,,0,3027,N,,0,,,/upload/store/2022/12/[3027]_20221203123705_zzeeb.jpg,,,,,,0,,,0,,,,,,,,1,60,20141021,0,,,,,,서울특별시 종로구 북촌로4길 23 (계동),,N,,,,,0,,A01,,,,,37.579419015932245,126.98648560012543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1655,서울역서부,1522-3232,,02-713-3919,01,서울,0124,용산구,서울특별시 용산구 서계동 219-17 서울역풍림아이원플러스,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T43@T52@@T56@T57@T64@T65@T69@T71@P60@P80@P90,0,,,,0,1.58,-1,-1,-1,30,,0,3918,N,,0,,,/upload/store/2020/06/[3918]_20200607095958_il14f.jpg,,,,,,0,,,0,,,,,,,,1,60,20200611,0,,,,,,서울특별시 용산구 만리재로 202 (서계동),,N,,,,,0,,A01,,,,,37.555165,126.968446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1320,독립문역,1522-3232,,02-737-3545,01,서울,0118,종로구,서울특별시 종로구 교북동 126 경희궁자이 4단지 1층 팰리스애비뉴 4114~4119호,,,Z9999@T05@T08@T12@T16@T17@T20@T21@T30@T32@@@@T36@T52@T56@T57@T64@T65@T69@P40,0,,,,0,1.62,-1,-1,-1,30,,0,3544,N,,0,,,/upload/store/2018/01/[3544]_20180109114112_szwai.jpg,,,,,,0,,,0,,,,,,,,1,60,20180109,0,,,,,,서울특별시 종로구 송월길 155 경희궁자이 4단지 1층 팰리스애비뉴 4114~4119호,,N,WHCROAD,,,,0,,A01,,,,,37.571432,126.961269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1569,을지로4가역,1522-3232,,02-3706-7382,01,서울,0119,중구,"서울특별시 중구 을지로4가 323 118호,119호,202호 일부",,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@T52@T56@T57@T64@T65@T69@P80@P90@T09,0,,,,0,1.67,-1,-1,-1,30,,0,3821,N,,0,,,/upload/store/2019/11/[3821]_20191113072537_a2shm.jpg,,,,,,0,,,0,,,,,,,,1,60,20191114,0,,,,,,서울특별시 중구 을지로 170 (을지로4가),,N,WHCROAD,,,,0,,A01,,,,,37.56634407411786,126.99753246143461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,746,서울역동자동,1522-3232,,02-6388-7941,01,서울,0124,용산구,서울특별시 용산구 동자동 45 센트레빌아스테리움서울 KDB생명타워 D동,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T43@T51@T52@T56@T57@T64@T65@T69@T71@T73@P60@P80@T09,0,,,,0,1.76,-1,-1,-1,30,,0,9934,N,,0,,,/upload/store/2026/02/9934_20260202044230_q3h1y.jpg,,,,,,0,,,0,,,,,,,,1,60,20140317,0,,,,,,서울특별시 용산구 한강대로 372 (동자동),,N,WHCROAD,,,,0,,A01,,,,,37.551752,126.972694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1838,종로플레이스,1522-3232,,02-743-4097,01,서울,0118,종로구,서울특별시 종로구 인의동 28-2 종로플레이스,,,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T51@T52@T56@T57@T64@T65@T69@T09,0,,,,0,1.83,-1,-1,-1,30,,0,4096,N,,0,,,/upload/store/2021/07/[4096]_20210727125114_ntqgx.jpg,,,,,,0,,,0,,,,,,,,1,60,20210728,0,,,,,,서울특별시 종로구 창경궁로 120 (인의동),,N,WHCROAD,,,,0,,A01,,,,,37.57305,126.9979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,109,주얼리시티,1522-3232,,02-6744-4883,01,서울,0118,종로구,서울특별시 종로구 인의동 48-2 효성주얼리시티,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@T36@@@T52@T56@T57@T64@T65@T69@P40,0,,,,0,1.84,-1,-1,-1,30,,0,9382,N,,0,,,/upload/store/2017/03/[9382]_20170322045541_lcubs.JPG,,,,,,0,,,0,,,,,,,,1,60,20061123,0,,,,,,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티,,N,WHCROAD,,,,0,,A01,,,,,37.5714829206881,126.998666645245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1367,동국대,1522-3232,,02-2269-3297,01,서울,0119,중구,서울특별시 중구 충무로5가 90,,,T05@T08@T16@T17@T20@T21@T30@T32@@@T36@T43@T52@T56@T57@T65@T69@T71@P20@P70@P90@T09,0,,,,0,1.84,-1,-1,-1,30,,0,3296,N,,0,,,/upload/store/2018/05/[3296]_20180527051608_2c8sr.jpg,,,,,,0,,,0,,,,,,,,1,60,20180524,0,,,,,,서울특별시 중구 서애로 1길 11,,N,,,,,0,,A01,,,,,37.561542,126.998437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2414,광장마켓,1522-3232,,--,01,서울,0118,종로구,서울특별시 종로구 예지동 2-1,,,Z9999@T05@T08@T12@T16@T17@T20@T22@T30@T32@T34@T36@T51@T56@T57@T65@T68@T69,0,,,,0,1.94,-1,-1,-1,30,,0,4646,N,,0,,,/upload/store/2025/05/4646_20250526012040_s1vex.jpg,,,,,,0,,,0,,,,,,,,1,60,20250529,0,,,,,,서울특별시 종로구 창경궁로 88 (예지동),,N,,,,,0,,A01,,,,,37.57020711871311,127.00020658213105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1040,서울타워,1522-3232,,02-319-3247,01,서울,0124,용산구,서울특별시 용산구 용산동2가 산1-3 YTN서울타워,,,T05@T08@T20@T30@T32@@T36@T52@T57@T65@T69@P40,0,,,,0,1.94,-1,-1,-1,30,,0,3246,N,,0,,,/upload/store/2016/02/[3246]_20160229095112_lww8m.jpg,,,,,,0,,,0,,,,,,,,1,60,20160229,0,,,,,,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,,N,WHCROAD,,,,0,,A01,,,,,37.551102,126.988317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,788,삼청동,1522-3232,,02-720-8771,01,서울,0118,종로구,서울특별시 종로구 삼청동 112,,Y,T05@T08@T16@T17@T20@T30@T32@@@@T36@T43@T52@@T56@T57@T65@T69@T71,0,,,,0,2.09,-1,-1,-1,30,,0,9971,N,,0,,,/upload/store/2015/07/[9971]_20150730102436392.jpg,,,,,,0,,,0,,,,,,,,1,60,20140612,0,,,,,,서울특별시 종로구 삼청로 111-1 (삼청동),,N,WHCROAD,,,,0,,A01,,,,,37.58541226323984,126.98191331140823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1231,아현역,1522-3232,,02-312-3431,01,서울,0111,서대문구,서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지,,,Z9999@T05@T08@T20@T21@T30@T32@@T36@@@T52@T56@T57@T65@T69@P80@P90@T09,0,,,,0,2.2,-1,-1,-1,30,,0,3430,N,,0,,,/upload/store/2017/06/[3430]_20170609080339_tszzd.JPG,,,,,,0,,,0,,,,,,,,1,60,20170609,0,,,,,,"서울특별시 서대문구 신촌로35길 10 (북아현동, e편한세상신촌 4단지)",,N,WHCROAD,,,,0,,A01,,,,,37.558245014814666,126.95616914989028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1729,서울대치과병원,1522-3232,,02-742-3987,01,서울,0118,종로구,서울특별시 종로구 연건동 275-1 서울대학교 치과병원 신관1층,,,T05@T08@T12@T16@T17@T20@T30@T32@T34@@T36@@T52@T56@T57@T65@T69@T73@P40@P70@P90,0,,,,0,2.24,-1,-1,-1,30,,0,3986,N,,0,,,/upload/store/2020/12/[3986]_20201202062642_9chp1.jpg,,,,,,0,,,0,,,,,,,,1,60,20201203,0,,,,,,서울특별시 종로구 대학로 101 서울대학교 치과병원 신관1층,,N,WHCROAD,,,,0,,A01,,,,,37.577331,127.000348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,578,대학로,1522-3232,,.-.-.,01,서울,0118,종로구,서울특별시 종로구 연건동 128-8 홍익대학교 대학로캠퍼스 內,,Y,Z9999@T05@T08@T12@T16@T17@T20@T21@T30@T32@T34@T36@@@T51@T52@T56@T57@T64@T65@T69@T09,0,,,,0,2.28,-1,-1,-1,30,,0,9758,N,,0,,,/upload/store/2022/10/[9758]_20221013121926_ifppe.jpg,,,,,,0,,,0,,,,,,,,1,60,20130115,0,,,,,,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)",,N,WHCROAD,,,,0,,A01,,,,,37.5764916392943,127.001470988378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1970,아현역대로,1522-3232,,02-365-4171,01,서울,0110,마포구,"서울특별시 마포구 아현동 330-5외 3필지 아르띠타워 가동 102,103호",,,T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@T43@T51@@T56@T57@T65@T69@T71@P80@P90,0,,,,0,2.35,-1,-1,-1,30,,0,4170,N,,0,,,/upload/store/2022/05/[4170]_20220512061259_v9lug.jpg,,,,,,0,,,0,,,,,,,,1,60,20220512,0,,,,,,서울특별시 마포구 신촌로 262 (아현동),,N,WHCROAD,,,,0,,A01,,,,,37.55717010065948,126.95490786760611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1419,국립중앙의료원,1522-3232,,02-2269-3668,01,서울,0119,중구,서울특별시 중구 을지로6가 18-131 을지회관,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@@@T52@T56@T57@T64@T65@T69@P70@P80@P90,0,,,,0,2.43,-1,-1,-1,30,,0,3667,N,,0,,,/upload/store/2023/01/[3667]_20230119115108_g9t3m.jpg,,,,,,0,,,0,,,,,,,,1,60,20181012,0,,,,,,서울특별시 중구 을지로 251 (을지로6가),,N,WHCROAD,,,,0,,A01,,,,,37.566516,127.0062376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,142,성대입구,1522-3232,,02-762-8247,01,서울,0118,종로구,서울특별시 종로구 명륜3가 154-3 스타빌딩,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T36@T52@T57@T65@T69@P20@P90,0,,,,0,2.49,-1,-1,-1,30,,0,9449,N,,0,,,/upload/store/2018/11/[9449]_20181115092418_mh4ie.jpg,,,,,,0,,,0,,,,,,,,1,60,20080530,0,,,,,,서울특별시 종로구 창경궁로 235 (명륜3가),,N,WHCROAD,,,,0,,A01,,,,,37.582892,126.998392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1177,동대문공원,1522-3232,,02-2279-3346,01,서울,0119,중구,서울특별시 중구 광희동1가 185-1,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@@@@T43@T52@T56@T57@T64@T65@@T69@@P80@P90,0,,,,0,2.52,-1,-1,-1,30,,0,3345,N,,0,,,/upload/store/2022/10/[3345]_20221021112521_b3dwe.jpg,,,,,,0,,,0,,,,,,,,1,60,20170228,0,,,,,,서울특별시 중구 장충단로 229 (광희동1가),,N,WHCROAD,,,,0,,A01,,,,,37.565133,127.007191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1140,동대입구역,1522-3232,,02-2264-3365,01,서울,0119,중구,서울특별시 중구 장충동1가 62-35 종이나라빌딩,,,Z9999@@T05@T08@T16@T17@T20@T21@@T30@T32@@T36@@@T43@T52@T56@T57@T64@T65@T69@T71@P80@P90,0,,,,0,2.56,-1,-1,-1,30,,0,3365,N,,0,,,/upload/store/2017/03/[3365]_20170325023404_90q26.JPG,,,,,,0,,,0,,,,,,,,1,60,20161208,0,,,,,,서울특별시 중구 장충단로 166 (장충동1가),,N,WHCROAD,,,,0,,A01,,,,,37.5596804372304,127.006202929994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,370,숙대입구역,1522-3232,,02-703-8377,01,서울,0124,용산구,서울특별시 용산구 갈월동 69-5 지하1~3층,,N,T05@T08@T16@T17@T20@T21@T30@T32@T36@@T43@T52@T57@T65@T69@T71@P80,0,,,,0,2.58,-1,-1,-1,30,,0,9577,N,,0,,,/upload/store/2022/08/[9577]_20220817032353_60u56.jpg,,,,,,0,,,0,,,,,,,,1,60,20110316,0,,,,,,서울특별시 용산구 한강대로 291 (갈월동),,N,WHCROAD,,,,0,,A01,,,,,37.544279837495765,126.97193719447857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,70,애오개역,1522-3232,,02-364-9272,01,서울,0110,마포구,서울특별시 마포구 아현동 738번지 마포트라팰리스II,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T36@@@T43@T52@@T56@T57@T65@T69@T71@P80,0,,,,0,2.58,-1,-1,-1,30,,0,9472,N,,0,,,/upload/store/2018/12/[9472]_20181231053823_pzkkh.jpg,,,,,,0,,,0,,,,,,,,1,60,20081112,0,,,,,,"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)",,N,WHCROAD,,,,0,,A01,,,,,37.55229378560504,126.95579352059178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2446,동대문역사문화공원역,1522-3232,,--,01,서울,0119,중구,서울특별시 중구 광희동2가 37,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@T36@T43@T51@T52@T56@T57@T65@T66@@T69@T71@P80@P90,0,,,,0,2.59,-1,-1,-1,30,,0,4663,N,,0,,,/upload/store/2025/08/4663_20250827061118_bf8eg.JPG,,,,,,0,,,0,,,,,,,,1,60,20250828,0,,,,,,서울특별시 중구 퇴계로 325-9 (광희동2가),,N,,,,,0,,A01,,,,,37.5648779123195,127.007939206321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2305,장충라운지R,1522-3232,,--,01,서울,0119,중구,"서울특별시 중구 장충동1가 48-16,48-17,48-46,48-15,48-49,48-14",,,Z9999@T03@T08@T16@T20@T26@T29@T33@T34@T36@T37@T41@T57@T69@T09,0,,,,0,2.61,-1,-1,-1,30,,0,4550,N,,0,,,/upload/store/2024/09/[4550]_20240909064531_1yepa.jpg,,,,,,0,,,0,,,,,,,,1,60,20240912,0,,,,,,서울특별시 중구 장충단로4길 25 (장충동1가),,N,WHCROAD,,,,0,,A01,,,,,37.561036913264,127.007334747398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,301,마로니에공원,1522-3232,,02-765-8315,01,서울,0118,종로구,서울특별시 종로구 동숭동 1-115번지 1-2층,,N,Z9999@T05@T08@T16@T17@T20@T30@@@T36@T52@T56@T57@T65@T69@P20@P80,0,,,,0,2.65,-1,-1,-1,30,,0,9515,N,,0,,,/upload/store/2020/05/[9515]_20200528111543_zit7n.jpg,,,,,,0,,,0,,,,,,,,1,60,20091222,0,,,,,,"서울특별시 종로구 대학로 116, 1-2층 (동숭동)",,N,WHCROAD,,,,0,,A01,,,,,37.58154296,127.0023412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1543,동대문두타,1522-3232,,02-3398-4242,01,서울,0119,중구,서울특별시 중구 을지로6가 18-12 두산타워빌딩,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@T36@@T52@T56@T57@T65@T69@P40@P90@T09,0,,,,0,2.67,-1,-1,-1,30,,0,3808,N,,0,,,/upload/store/2026/01/3808_20260108015252_n4yjs.jpg,,,,,,0,,,0,,,,,,,,1,60,20190919,0,,,,,,서울특별시 중구 장충단로 275 (을지로6가),,N,,,,,0,,A01,,,,,37.5691,127.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2051,동대문디자인플라자,1522-3232,,02-2234-4389,01,서울,0119,중구,"서울특별시 중구 을지로7가 2-1, B2층 F1호",,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@T36@T51@T52@T56@T57@T64@T65@T69@P80@P90@T09,0,,,,0,2.71,-1,-1,-1,30,,0,4388,N,,0,,,/upload/store/2022/10/[4388]_20221025055715_7heot.jpg,,,,,,0,,,0,,,,,,,,1,60,20221026,0,,,,,,서울특별시 중구 을지로 281 (을지로7가) 디자인장터,,N,,,,,0,,A01,,,,,37.5675,127.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1429,혜화역,1522-3232,,02-742-3674,01,서울,0118,종로구,서울특별시 종로구 동숭동 1-31 동덕빌딩 1~2층,,,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T52@T56@T57@T64@T65@T69@P80@P90,0,,,,0,2.71,-1,-1,-1,30,,0,3673,N,,0,,,/upload/store/2020/05/[3673]_20200514095154_btdui.jpg,,,,,,0,,,0,,,,,,,,1,60,20181106,0,,,,,,서울특별시 종로구 대학로12길 4 (동숭동)1~2층,,N,,,,,0,,A01,,,,,37.5824779,127.0021850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2031,숙명여대정문,1522-3232,,02-702-4342,01,서울,0124,용산구,서울특별시 용산구 청파동2가 53-12 숙명여자대학교,,,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T51@T52@T56@T57@T65@T69@T73@P20@P90,0,,,,0,2.72,-1,-1,-1,30,,0,4341,N,,0,,,/upload/store/2022/09/[4341]_20220906044906_dcd06.jpg,,,,,,0,,,0,,,,,,,,1,60,20220908,0,,,,,,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층),,N,WHCROAD,,,,0,,A01,,,,,37.54493793442227,126.9648900666431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1115,남영동,1522-3232,,02-3275-3321,01,서울,0124,용산구,서울특별시 용산구 갈월동 90-8,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@T43@T51@T52@@T56@T57@T64@T65@T69@T71@P80,0,,,,0,2.72,-1,-1,-1,30,,0,3321,N,,0,,,/upload/store/2025/08/3321_20250829082755_rzkhq.png,,,,,,0,,,0,,,,,,,,1,60,20160928,0,,,,,,서울특별시 용산구 한강대로 275 (갈월동),,N,WHCROAD,,,,0,,A01,,,,,37.54289238266093,126.97229415081612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
